protein1 protein2 combined_score
1094508.Tsac_0002 1094508.Tsac_1587 169
1094508.Tsac_0002 1094508.Tsac_0856 154
1094508.Tsac_0002 1094508.Tsac_2058 154
1094508.Tsac_0002 1094508.Tsac_0416 252
1094508.Tsac_0002 1094508.Tsac_2218 197
1094508.Tsac_0002 1094508.Tsac_0560 171
1094508.Tsac_0002 1094508.Tsac_1213 154
1094508.Tsac_0002 1094508.Tsac_2182 171
1094508.Tsac_0002 1094508.Tsac_1798 194
1094508.Tsac_0002 1094508.Tsac_2589 212
1094508.Tsac_0002 1094508.Tsac_2015 247
1094508.Tsac_0002 1094508.Tsac_0308 197
1094508.Tsac_0002 1094508.Tsac_2482 173
1094508.Tsac_0002 1094508.Tsac_1415 191
1094508.Tsac_0002 1094508.Tsac_1049 250
1094508.Tsac_0002 1094508.Tsac_1176 150
1094508.Tsac_0002 1094508.Tsac_2671 903
1094508.Tsac_0002 1094508.Tsac_2087 250
1094508.Tsac_0002 1094508.Tsac_1119 254
1094508.Tsac_0002 1094508.Tsac_1413 221
1094508.Tsac_0002 1094508.Tsac_2483 250
1094508.Tsac_0002 1094508.Tsac_1385 156
1094508.Tsac_0002 1094508.Tsac_1846 254
1094508.Tsac_0002 1094508.Tsac_1804 179
1094508.Tsac_0002 1094508.Tsac_2172 171
1094508.Tsac_0002 1094508.Tsac_1008 171
1094508.Tsac_0002 1094508.Tsac_1762 163
1094508.Tsac_0002 1094508.Tsac_1182 163
1094508.Tsac_0002 1094508.Tsac_1188 250
1094508.Tsac_0002 1094508.Tsac_0974 171
1094508.Tsac_0002 1094508.Tsac_1417 213
1094508.Tsac_0002 1094508.Tsac_2222 250
1094508.Tsac_0002 1094508.Tsac_2351 169
1094508.Tsac_0002 1094508.Tsac_1556 269
1094508.Tsac_0002 1094508.Tsac_0267 155
1094508.Tsac_0004 1094508.Tsac_2485 250
1094508.Tsac_0004 1094508.Tsac_2483 250
1094508.Tsac_0004 1094508.Tsac_1590 207
1094508.Tsac_0004 1094508.Tsac_1811 171
1094508.Tsac_0004 1094508.Tsac_0928 657
1094508.Tsac_0004 1094508.Tsac_2347 207
1094508.Tsac_0004 1094508.Tsac_1941 280
1094508.Tsac_0004 1094508.Tsac_0411 731
1094508.Tsac_0004 1094508.Tsac_1054 410
1094508.Tsac_0004 1094508.Tsac_1425 487
1094508.Tsac_0004 1094508.Tsac_1633 334
1094508.Tsac_0004 1094508.Tsac_0389 193
1094508.Tsac_0004 1094508.Tsac_2008 523
1094508.Tsac_0004 1094508.Tsac_0267 254
1094508.Tsac_0004 1094508.Tsac_2397 334
1094508.Tsac_0004 1094508.Tsac_2058 437
1094508.Tsac_0004 1094508.Tsac_0856 354
1094508.Tsac_0004 1094508.Tsac_0410 216
1094508.Tsac_0004 1094508.Tsac_2218 204
1094508.Tsac_0004 1094508.Tsac_1658 248
1094508.Tsac_0004 1094508.Tsac_0965 334
1094508.Tsac_0004 1094508.Tsac_1213 354
1094508.Tsac_0004 1094508.Tsac_0574 179
1094508.Tsac_0004 1094508.Tsac_2590 216
1094508.Tsac_0004 1094508.Tsac_2173 280
