protein1 protein2 combined_score
525903.Taci_0001 525903.Taci_0621 288
525903.Taci_0001 525903.Taci_0703 577
525903.Taci_0001 525903.Taci_1705 372
525903.Taci_0001 525903.Taci_1372 645
525903.Taci_0001 525903.Taci_1724 224
525903.Taci_0001 525903.Taci_0272 577
525903.Taci_0001 525903.Taci_0702 577
525903.Taci_0001 525903.Taci_0717 165
525903.Taci_0001 525903.Taci_0656 224
525903.Taci_0001 525903.Taci_1279 183
525903.Taci_0001 525903.Taci_1181 642
525903.Taci_0001 525903.Taci_0002 722
525903.Taci_0001 525903.Taci_0627 224
525903.Taci_0001 525903.Taci_0655 695
525903.Taci_0001 525903.Taci_0622 224
525903.Taci_0001 525903.Taci_1220 179
525903.Taci_0001 525903.Taci_1723 685
525903.Taci_0001 525903.Taci_1760 183
525903.Taci_0001 525903.Taci_0140 165
525903.Taci_0001 525903.Taci_0790 183
525903.Taci_0001 525903.Taci_1321 181
525903.Taci_0001 525903.Taci_1512 577
525903.Taci_0001 525903.Taci_0130 577
525903.Taci_0001 525903.Taci_1497 167
525903.Taci_0001 525903.Taci_0447 266
525903.Taci_0001 525903.Taci_1018 167
525903.Taci_0001 525903.Taci_0074 179
525903.Taci_0001 525903.Taci_0090 165
525903.Taci_0002 525903.Taci_0748 722
525903.Taci_0002 525903.Taci_1492 795
525903.Taci_0002 525903.Taci_0547 298
525903.Taci_0002 525903.Taci_0515 181
525903.Taci_0002 525903.Taci_1658 885
525903.Taci_0002 525903.Taci_0735 185
525903.Taci_0002 525903.Taci_1497 958
525903.Taci_0002 525903.Taci_0130 213
525903.Taci_0002 525903.Taci_0503 999
525903.Taci_0002 525903.Taci_1018 958
525903.Taci_0002 525903.Taci_0001 722
525903.Taci_0002 525903.Taci_0640 238
525903.Taci_0002 525903.Taci_0961 367
525903.Taci_0002 525903.Taci_0831 991
525903.Taci_0002 525903.Taci_1746 977
525903.Taci_0002 525903.Taci_1210 181
525903.Taci_0002 525903.Taci_1224 577
525903.Taci_0002 525903.Taci_1079 993
525903.Taci_0002 525903.Taci_0697 161
525903.Taci_0002 525903.Taci_0546 232
525903.Taci_0002 525903.Taci_0830 986
525903.Taci_0002 525903.Taci_1664 157
525903.Taci_0002 525903.Taci_0065 778
525903.Taci_0002 525903.Taci_0559 181
525903.Taci_0002 525903.Taci_1353 319
525903.Taci_0002 525903.Taci_1267 232
525903.Taci_0002 525903.Taci_0229 232
525903.Taci_0002 525903.Taci_1149 181
525903.Taci_0002 525903.Taci_1566 301
525903.Taci_0002 525903.Taci_0699 988
525903.Taci_0002 525903.Taci_0982 177
525903.Taci_0002 525903.Taci_1191 693
525903.Taci_0002 525903.Taci_0119 181
525903.Taci_0002 525903.Taci_1185 183
525903.Taci_0002 525903.Taci_1030 964
