protein1 protein2 combined_score
644966.Tmar_0001 644966.Tmar_2000 187
644966.Tmar_0001 644966.Tmar_2374 497
644966.Tmar_0001 644966.Tmar_2292 625
644966.Tmar_0001 644966.Tmar_0030 655
644966.Tmar_0001 644966.Tmar_2185 495
644966.Tmar_0001 644966.Tmar_2366 573
644966.Tmar_0001 644966.Tmar_0002 740
644966.Tmar_0001 644966.Tmar_2373 497
644966.Tmar_0001 644966.Tmar_1299 187
644966.Tmar_0001 644966.Tmar_2095 309
644966.Tmar_0001 644966.Tmar_0007 573
644966.Tmar_0001 644966.Tmar_0006 412
644966.Tmar_0001 644966.Tmar_2308 554
644966.Tmar_0001 644966.Tmar_2186 273
644966.Tmar_0001 644966.Tmar_2367 654
644966.Tmar_0001 644966.Tmar_2368 202
644966.Tmar_0001 644966.Tmar_2350 662
644966.Tmar_0002 644966.Tmar_R0053 838
644966.Tmar_0002 644966.Tmar_1064 870
644966.Tmar_0002 644966.Tmar_2128 497
644966.Tmar_0002 644966.Tmar_0072 985
644966.Tmar_0002 644966.Tmar_1126 739
644966.Tmar_0002 644966.Tmar_0839 244
644966.Tmar_0002 644966.Tmar_2066 254
644966.Tmar_0002 644966.Tmar_0006 173
644966.Tmar_0002 644966.Tmar_1093 861
644966.Tmar_0002 644966.Tmar_0422 999
644966.Tmar_0002 644966.Tmar_2229 687
644966.Tmar_0002 644966.Tmar_0286 404
644966.Tmar_0002 644966.Tmar_0965 281
644966.Tmar_0002 644966.Tmar_0001 740
644966.Tmar_0002 644966.Tmar_0285 703
644966.Tmar_0002 644966.Tmar_1128 906
644966.Tmar_0002 644966.Tmar_2005 167
644966.Tmar_0002 644966.Tmar_1824 789
644966.Tmar_0002 644966.Tmar_2164 169
644966.Tmar_0002 644966.Tmar_0126 227
644966.Tmar_0002 644966.Tmar_1075 961
644966.Tmar_0002 644966.Tmar_0327 167
644966.Tmar_0002 644966.Tmar_2217 195
644966.Tmar_0002 644966.Tmar_1323 159
644966.Tmar_0002 644966.Tmar_1074 924
644966.Tmar_0002 644966.Tmar_0798 838
644966.Tmar_0002 644966.Tmar_0175 195
644966.Tmar_0002 644966.Tmar_2194 988
644966.Tmar_0002 644966.Tmar_0800 918
644966.Tmar_0002 644966.Tmar_2302 552
644966.Tmar_0002 644966.Tmar_0080 983
644966.Tmar_0002 644966.Tmar_0370 950
644966.Tmar_0002 644966.Tmar_1576 739
644966.Tmar_0002 644966.Tmar_1236 235
644966.Tmar_0002 644966.Tmar_0030 559
644966.Tmar_0003 644966.Tmar_1064 573
644966.Tmar_0003 644966.Tmar_1244 542
644966.Tmar_0003 644966.Tmar_0004 195
644966.Tmar_0003 644966.Tmar_1065 497
644966.Tmar_0003 644966.Tmar_0074 573
644966.Tmar_0003 644966.Tmar_2165 629
644966.Tmar_0004 644966.Tmar_2350 217
644966.Tmar_0004 644966.Tmar_0006 219
644966.Tmar_0004 644966.Tmar_0003 195
644966.Tmar_0006 644966.Tmar_1126 868
644966.Tmar_0006 644966.Tmar_1064 294
644966.Tmar_0006 644966.Tmar_0970 573
644966.Tmar_0006 644966.Tmar_0415 200
644966.Tmar_0006 644966.Tmar_1023 232
644966.Tmar_0006 644966.Tmar_1088 183
644966.Tmar_0006 644966.Tmar_1041 163
644966.Tmar_0006 644966.Tmar_1996 193
644966.Tmar_0006 644966.Tmar_0954 200
644966.Tmar_0006 644966.Tmar_2365 200
644966.Tmar_0006 644966.Tmar_0001 412
644966.Tmar_0006 644966.Tmar_0285 374
644966.Tmar_0006 644966.Tmar_0007 999
644966.Tmar_0006 644966.Tmar_1824 566
644966.Tmar_0006 644966.Tmar_1413 234
644966.Tmar_0006 644966.Tmar_1075 355
644966.Tmar_0006 644966.Tmar_1311 193
644966.Tmar_0006 644966.Tmar_0004 219
644966.Tmar_0006 644966.Tmar_1576 868
644966.Tmar_0006 644966.Tmar_2185 863
644966.Tmar_0006 644966.Tmar_0002 173
644966.Tmar_0007 644966.Tmar_0710 185
644966.Tmar_0007 644966.Tmar_2185 245
644966.Tmar_0007 644966.Tmar_0497 185
644966.Tmar_0007 644966.Tmar_2291 232
644966.Tmar_0007 644966.Tmar_2204 232
644966.Tmar_0007 644966.Tmar_1098 478
